IdVendedor,NombreVendedor,MesVenta,AñoVenta,Ventas
372,Sofía Gómez,6,2022,42479.63
236,Carlos Morales,4,2021,41461.99
185,Antonio Ramírez,12,2021,16077.96
382,Rosa Rodríguez,10,2021,8034.36
351,Pedro Torres,8,2023,32404.82
222,Laura Cruz,2,2022,42334.52
190,Lucía Rodríguez,9,2023,36695.03
61,Marta Pérez,1,2022,44689.57
193,Rosa Martínez,4,2023,20175.81
189,Jorge Gómez,8,2021,25931.45
292,María Sánchez,12,2022,45828.49
317,Luis Torres,7,2023,8064.47
36,Raúl Gutierrez,9,2022,29633.42
142,Juan Torres,12,2023,18466.92
33,Elena Martínez,8,2021,35908.6
317,Luis Torres,4,2023,35643.55
235,Marta Cruz,10,2023,14831.09
10,Carmen Gutierrez,4,2021,35202.42
70,Sofía Pérez,1,2023,34939.99
79,José Castro,5,2021,42010.97
176,José Morales,2,2021,18130.08
27,Elena Castro,4,2022,15663.99
73,Jorge Díaz,4,2021,48932.27
164,Raúl Rivera,4,2023,47521.39
306,María Morales,4,2023,16459.54
74,Carmen Torres,1,2021,48088.42
396,Rosa Gómez,10,2022,21300.45
311,Lucía Gómez,9,2023,47419.76
81,Elena Mendoza,11,2023,24153.36
142,Juan Torres,4,2022,26111.25
362,José García,10,2021,44793.7
182,Lucía Morales,5,2022,26801.25
145,Laura Ortiz,8,2022,32928.39
395,Raúl Morales,8,2021,22302.53
241,Miguel Rivera,2,2021,34450.97
140,Antonio Martínez,3,2022,47074.33
28,Rosa Ortiz,6,2022,5943.2
381,Antonio Cruz,5,2022,43963.21
375,Elena Díaz,6,2021,37687.86
270,Juan Rivera,12,2023,42229.07
175,Rosa Cruz,12,2023,31488.94
145,Laura Ortiz,9,2022,37110.45
255,Luis Flores,8,2021,23176.52
362,José García,12,2022,26106.39
8,Luis Silva,3,2022,37488.74
41,Manuel Rivera,1,2022,36102.53
320,Marta Martínez,3,2022,44115.49
369,Francisco Flores,7,2023,13278.51
257,Antonio Pérez,10,2021,38306.89
388,Pedro Rodríguez,5,2021,9942.73
175,Rosa Cruz,2,2023,39162.29
155,Antonio Gómez,5,2021,31865.51
206,Carmen Martínez,7,2023,15641.69
246,Juan Morales,6,2021,6719.51
140,Antonio Martínez,1,2021,7634.84
283,Rosa Torres,4,2021,42224.38
310,Rosa Gutierrez,11,2021,49919.23
244,José Torres,5,2022,22188.51
283,Rosa Torres,12,2021,14269.91
28,Rosa Ortiz,4,2023,35642.51
188,Laura Rodríguez,7,2022,7482.35
89,Pedro Flores,10,2022,9676.69
234,Antonio Torres,4,2022,11057.15
284,José Ortiz,1,2023,7468.51
369,Francisco Flores,8,2023,47118.96
81,Elena Mendoza,5,2022,23556.3
66,Marta Díaz,1,2021,46570.01
333,Carlos Cruz,9,2023,25528.43
201,Antonio Gutierrez,4,2021,11684.49
396,Rosa Gómez,1,2021,39941.69
144,Francisco González,9,2023,12172.95
190,Lucía Rodríguez,9,2021,25679.99
339,Carlos Flores,1,2022,29798.03
298,Francisco Martínez,2,2023,27640.67
7,Rosa González,1,2021,34436.56
266,Miguel Torres,5,2023,20202.15
195,Manuel Martínez,11,2021,40099.55
125,Manuel Castro,1,2022,41237.65
364,Jorge Mendoza,4,2021,42775.79
373,Luis Martínez,6,2023,48878.45
127,Pedro Gómez,2,2023,22046.2
68,Miguel García,2,2022,32021.44
175,Rosa Cruz,7,2022,33136.05
354,Raúl Pérez,8,2021,40125.07
181,Juan Pérez,10,2021,46837.57
221,Ana Díaz,1,2023,41624.0
349,José Pérez,4,2022,31979.67
58,Francisco García,1,2021,48515.24
116,Antonio Díaz,10,2021,34193.72
303,Jorge García,10,2023,11221.29
154,Laura Mendoza,6,2023,20275.82
66,Marta Díaz,8,2023,24702.74
197,Lucía Pérez,2,2022,17150.63
81,Elena Mendoza,4,2022,13711.41
344,María González,12,2022,37320.83
64,Jorge Cruz,9,2022,31491.39
395,Raúl Morales,10,2022,22937.41
377,Ana Gutierrez,3,2023,27951.39
137,Francisco López,9,2023,20314.12
363,Ana Ramírez,11,2023,48755.76
290,Rosa Díaz,6,2021,24430.47
34,María Silva,6,2023,22890.13
293,Pedro Mendoza,12,2023,31946.42
250,Carlos Martínez,8,2023,46491.86
250,Carlos Martínez,2,2022,49113.83
107,Elena Gómez,12,2021,41946.14
2,Jorge Sánchez,10,2023,45597.27
219,Luis Ramírez,11,2023,11570.57
364,Jorge Mendoza,6,2023,6814.08
382,Rosa Rodríguez,7,2023,42419.23
195,Manuel Martínez,3,2022,46579.75
48,José Cruz,4,2021,49154.34
226,Ana Rodríguez,8,2021,27752.19
341,Sofía Ortiz,1,2023,25812.32
66,Marta Díaz,10,2022,40360.66
218,Rosa Ramírez,8,2023,28717.02
243,Elena Torres,8,2021,36735.11
266,Miguel Torres,1,2021,42025.54
399,Sofía Morales,8,2023,16472.78
351,Pedro Torres,12,2021,48320.15
95,Francisco Castro,6,2021,20410.94
206,Carmen Martínez,4,2022,13210.71
277,Francisco Torres,7,2023,21525.05
147,Francisco Morales,4,2021,7591.71
53,Rosa García,8,2022,16994.33
64,Jorge Cruz,4,2021,35414.96
81,Elena Mendoza,11,2021,22777.36
121,Carmen García,12,2021,17148.0
382,Rosa Rodríguez,10,2023,5737.61
284,José Ortiz,4,2023,26465.26
189,Jorge Gómez,4,2023,41556.99
308,Juan Ortiz,7,2023,6059.96
286,Lucía Torres,4,2022,6441.36
197,Lucía Pérez,3,2023,38333.78
258,Francisco Mendoza,8,2023,13909.51
361,Sofía López,8,2023,29654.71
124,Carmen Díaz,4,2021,47429.01
112,Miguel Gutierrez,4,2022,44467.07
35,Raúl Gómez,2,2023,20915.2
216,Elena Sánchez,1,2021,34781.76
232,Francisco Ramírez,6,2023,44434.97
110,Ana Gómez,9,2023,27928.54
51,Carmen Rivera,4,2022,21658.16
308,Juan Ortiz,4,2022,46383.71
315,Francisco Sánchez,1,2023,38430.8
276,Jorge Gutierrez,10,2023,21371.89
299,Raúl Rodríguez,9,2023,39495.48
191,Juan Sánchez,7,2023,40897.72
173,Juan Gutierrez,9,2023,29373.38
340,Carlos Rodríguez,9,2022,36492.9
276,Jorge Gutierrez,8,2022,14895.35
238,Ana García,12,2023,41584.62
273,María Ramírez,5,2023,31151.93
307,Elena Morales,8,2021,14379.13
392,Lucía López,10,2023,44755.12
117,Ana Pérez,12,2023,22232.56
344,María González,10,2023,34300.06
329,Sofía Mendoza,8,2023,48356.43
271,Laura Díaz,7,2022,14350.23
155,Antonio Gómez,10,2023,32732.82
39,Manuel Gutierrez,11,2021,21285.57
313,Laura Pérez,2,2021,39497.66
46,Miguel González,9,2021,21101.88
272,Rosa Flores,12,2023,49300.98
183,Luis Pérez,6,2021,12195.21
139,Lucía Castro,12,2023,43666.41
321,Antonio Sánchez,12,2022,34182.3
232,Francisco Ramírez,9,2023,29283.72
170,Antonio González,4,2023,21434.1
331,Jorge Torres,6,2021,9534.82
129,Miguel Sánchez,5,2022,36214.2
207,Laura Gutierrez,8,2022,33768.01
300,Elena Ortiz,5,2022,13657.94
237,Jorge Flores,4,2021,33941.7
72,Marta Gómez,10,2022,48502.11
305,Ana Rivera,7,2023,42062.22
292,María Sánchez,5,2023,42111.58
263,Elena Gutierrez,6,2021,29926.04
219,Luis Ramírez,11,2023,26167.68
332,Luis Sánchez,2,2023,39488.97
360,Carlos Silva,4,2023,8366.02
67,Francisco Ortiz,10,2023,33374.67
173,Juan Gutierrez,11,2023,33791.28
56,Carlos Sánchez,10,2023,17064.6
284,José Ortiz,2,2021,37249.54
126,José Silva,10,2021,43974.21
74,Carmen Torres,12,2023,12138.11
150,María Gutierrez,4,2021,35176.51
240,Carlos Torres,10,2022,25744.27
298,Francisco Martínez,9,2023,23733.47
39,Manuel Gutierrez,11,2023,32590.49
261,Elena López,2,2022,33236.22
74,Carmen Torres,7,2022,8465.69
396,Rosa Gómez,7,2021,45593.81
229,Ana Castro,4,2022,20628.1
73,Jorge Díaz,9,2022,5843.67
330,Pedro Sánchez,1,2023,32154.55
140,Antonio Martínez,5,2022,13424.42
225,Carlos Mendoza,6,2022,49502.64
61,Marta Pérez,4,2022,17178.68
133,Raúl Torres,10,2021,43804.93
18,Ana Flores,9,2021,31931.84
42,Juan García,3,2022,40386.17
375,Elena Díaz,3,2021,46285.04
234,Antonio Torres,6,2021,41597.71
207,Laura Gutierrez,3,2022,21303.8
101,Laura Torres,4,2021,35698.21
112,Miguel Gutierrez,11,2021,36968.24
86,Juan Castro,2,2022,16472.3
55,Ana Torres,3,2022,39909.82
26,Jorge López,3,2021,39026.75
204,Carlos Castro,12,2022,32978.45
376,Ana Cruz,5,2023,44930.41
263,Elena Gutierrez,9,2022,48299.32
334,Laura López,6,2021,12361.64
120,Marta Silva,3,2022,44141.33
360,Carlos Silva,12,2022,29582.22
228,Jorge González,5,2022,7970.19
211,José González,9,2021,41852.15
9,Manuel Rodríguez,6,2021,5295.97
321,Antonio Sánchez,8,2023,33823.68
158,Ana Mendoza,5,2021,25430.56
185,Antonio Ramírez,9,2023,35627.79
172,Rosa Silva,3,2021,38990.95
55,Ana Torres,2,2021,15692.78
17,Sofía Torres,3,2023,43012.56
237,Jorge Flores,3,2022,26406.63
288,Elena Rodríguez,7,2021,10437.01
221,Ana Díaz,4,2021,40635.31
325,Elena Silva,12,2022,47369.14
216,Elena Sánchez,5,2023,10174.89
270,Juan Rivera,12,2023,17603.68
257,Antonio Pérez,9,2022,10377.2
370,Ana Sánchez,8,2023,12985.92
95,Francisco Castro,12,2022,21118.36
20,Luis Rivera,11,2021,21751.96
275,Laura Morales,4,2023,34319.22
199,Manuel Mendoza,8,2022,26983.95
329,Sofía Mendoza,1,2021,38165.46
38,Laura Martínez,1,2022,21468.26
113,Elena Cruz,10,2023,11412.99
84,Luis Gutierrez,4,2023,27829.62
51,Carmen Rivera,9,2023,29283.11
364,Jorge Mendoza,7,2021,47977.9
163,Manuel García,8,2021,27614.31
263,Elena Gutierrez,4,2023,11039.81
221,Ana Díaz,11,2022,18199.38
247,Carlos García,6,2021,46364.76
239,Laura Sánchez,11,2023,14545.33
250,Carlos Martínez,5,2022,15837.04
293,Pedro Mendoza,2,2023,6391.63
151,Carmen Ortiz,11,2023,37940.48
292,María Sánchez,11,2021,15002.6
205,Antonio Flores,4,2023,8676.75
53,Rosa García,9,2021,9364.21
234,Antonio Torres,7,2021,27806.7
294,Marta Sánchez,11,2021,6350.72
52,Manuel Pérez,9,2023,46812.81
188,Laura Rodríguez,11,2021,5719.42
292,María Sánchez,11,2021,18549.1
143,Carlos Ramírez,10,2023,19508.09
111,María Díaz,12,2023,21900.61
17,Sofía Torres,1,2022,20713.69
113,Elena Cruz,2,2021,43053.36
40,Manuel Torres,6,2023,49747.48
17,Sofía Torres,7,2023,10187.14
59,José Sánchez,8,2023,39488.3
378,Juan Díaz,3,2022,32946.61
235,Marta Cruz,2,2023,46505.28
127,Pedro Gómez,12,2023,27795.68
297,Luis Mendoza,7,2021,13076.84
370,Ana Sánchez,12,2021,45788.11
400,Carlos López,11,2023,47323.12
331,Jorge Torres,2,2023,26816.85
162,Carmen Mendoza,8,2022,10729.18
225,Carlos Mendoza,7,2022,35250.47
334,Laura López,9,2023,43713.03
131,María Ortiz,3,2022,32571.51
337,Marta Torres,7,2023,46247.2
126,José Silva,6,2023,25207.6
154,Laura Mendoza,7,2023,46133.87
54,Juan Martínez,9,2021,46184.57
368,Sofía Silva,10,2022,46794.97
163,Manuel García,11,2023,8416.83
354,Raúl Pérez,3,2022,5037.57
58,Francisco García,8,2021,31800.76
389,Rosa Castro,4,2023,44325.91
189,Jorge Gómez,8,2023,25393.73
364,Jorge Mendoza,12,2023,49965.52
30,Sofía Rodríguez,3,2021,39259.45
209,Pedro Silva,12,2021,42706.1
286,Lucía Torres,7,2023,29210.49
61,Marta Pérez,7,2021,10865.11
93,Pedro Rivera,10,2021,34293.31
156,Miguel Pérez,1,2023,38116.98
13,Marta González,2,2021,35643.97
79,José Castro,9,2023,40163.77
277,Francisco Torres,11,2022,26405.32
153,Elena Ramírez,12,2021,11506.38
95,Francisco Castro,6,2022,43147.62
230,Francisco Díaz,1,2022,12345.03
224,Manuel Díaz,3,2023,42992.62
188,Laura Rodríguez,3,2023,46535.55
260,Pedro Castro,7,2023,38086.99
305,Ana Rivera,10,2021,21204.16
359,Rosa Rivera,3,2021,21824.83
243,Elena Torres,3,2022,28475.84
330,Pedro Sánchez,5,2023,14362.11
12,Pedro Morales,7,2021,47030.89
242,Raúl López,3,2021,18925.74
152,Laura González,5,2023,38249.52
177,Ana Martínez,3,2022,25896.7
262,Marta Rodríguez,5,2021,10310.06
254,José Gutierrez,5,2022,31219.35
333,Carlos Cruz,9,2021,6588.55
329,Sofía Mendoza,1,2022,35033.46
395,Raúl Morales,5,2022,45950.86
217,Laura Gómez,1,2021,31167.47
230,Francisco Díaz,7,2021,16011.09
277,Francisco Torres,12,2023,41519.76
252,Francisco Gutierrez,7,2022,23955.32
15,José Rodríguez,1,2022,23850.18
133,Raúl Torres,9,2021,27081.94
151,Carmen Ortiz,6,2023,49695.4
119,Luis Rodríguez,8,2021,39966.31
145,Laura Ortiz,3,2023,25627.86
346,Juan González,4,2022,32239.67
113,Elena Cruz,10,2021,15196.38
382,Rosa Rodríguez,12,2023,12957.51
63,Sofía Díaz,10,2023,18194.45
271,Laura Díaz,1,2022,13380.33
123,Miguel Cruz,6,2021,46893.83
51,Carmen Rivera,8,2022,9115.43
147,Francisco Morales,12,2023,8071.68
305,Ana Rivera,12,2022,7258.09
361,Sofía López,12,2023,46952.85
377,Ana Gutierrez,1,2023,34351.21
338,Luis Cruz,10,2022,44022.3
81,Elena Mendoza,6,2021,19073.72
139,Lucía Castro,9,2021,7376.86
245,Luis Morales,3,2021,36557.15
80,Rosa López,3,2022,11786.75
271,Laura Díaz,3,2023,27608.18
208,Luis García,8,2021,35348.33
331,Jorge Torres,7,2021,47414.11
246,Juan Morales,10,2022,6093.51
55,Ana Torres,12,2022,31219.2
282,Rosa Morales,7,2022,34155.15
146,Lucía Gutierrez,11,2021,39596.83
244,José Torres,11,2022,16693.4
272,Rosa Flores,5,2022,16766.29
342,María Martínez,7,2023,32527.42
169,Francisco Rivera,8,2022,32159.02
229,Ana Castro,4,2022,21310.81
42,Juan García,4,2023,35883.89
376,Ana Cruz,2,2022,40190.67
19,Marta Flores,3,2021,35007.89
102,Laura Flores,10,2023,46352.29
126,José Silva,12,2023,11985.53
243,Elena Torres,9,2021,10625.18
347,Carlos Gómez,1,2021,15483.69
170,Antonio González,10,2023,38049.21
60,María Flores,2,2022,40550.01
313,Laura Pérez,11,2021,29203.87
52,Manuel Pérez,5,2021,6076.81
315,Francisco Sánchez,5,2022,48134.36
191,Juan Sánchez,1,2023,32601.38
322,Lucía Flores,7,2021,46762.56
19,Marta Flores,5,2023,31056.04
257,Antonio Pérez,5,2021,12497.67
345,Elena Pérez,11,2022,11755.17
119,Luis Rodríguez,9,2021,44553.0
279,Luis Díaz,9,2023,14068.49
313,Laura Pérez,12,2023,48185.22
44,Luis Castro,3,2022,31860.56
166,Antonio Mendoza,3,2021,48070.48
240,Carlos Torres,4,2022,21174.99
392,Lucía López,7,2022,5533.2
270,Juan Rivera,9,2023,5637.34
11,Francisco Silva,10,2022,8990.32
9,Manuel Rodríguez,12,2022,17754.14
252,Francisco Gutierrez,4,2021,22827.44
252,Francisco Gutierrez,8,2022,45821.49
392,Lucía López,10,2021,47513.26
272,Rosa Flores,1,2021,46288.87
47,Manuel Ramírez,12,2021,6765.17
178,Carmen Rodríguez,2,2022,14599.38
284,José Ortiz,5,2023,40715.02
85,José Rivera,6,2023,31211.28
82,Pedro Gutierrez,10,2023,34854.57
309,Miguel Díaz,7,2023,38105.55
279,Luis Díaz,8,2023,24114.4
119,Luis Rodríguez,5,2021,29005.95
220,Antonio Morales,11,2022,6316.72
88,Antonio Silva,3,2021,18432.61
190,Lucía Rodríguez,2,2021,16720.27
246,Juan Morales,3,2021,25044.94
97,Raúl Díaz,5,2022,19531.52
8,Luis Silva,8,2022,27369.99
188,Laura Rodríguez,6,2021,31803.02
283,Rosa Torres,11,2022,24578.86
188,Laura Rodríguez,5,2023,20809.35
13,Marta González,1,2022,32445.93
277,Francisco Torres,3,2021,40798.41
133,Raúl Torres,11,2022,32726.87
184,Manuel Sánchez,4,2023,29817.1
99,Marta Mendoza,6,2023,43127.75
256,Luis Gómez,7,2022,40824.98
128,Juan Gómez,5,2021,32355.55
295,Carmen Pérez,9,2022,31799.38
113,Elena Cruz,1,2021,26937.22
69,Raúl Ramírez,7,2023,28324.47
21,Juan López,8,2023,25430.61
122,María Rivera,10,2021,16729.21
242,Raúl López,11,2021,30792.56
222,Laura Cruz,9,2021,14826.21
367,Luis López,7,2021,14165.54
339,Carlos Flores,10,2023,42117.18
32,Juan Ramírez,8,2023,11116.57
389,Rosa Castro,11,2023,8859.59
286,Lucía Torres,10,2021,5167.53
286,Lucía Torres,7,2022,36503.64
400,Carlos López,5,2021,8343.38
263,Elena Gutierrez,4,2023,19329.14
340,Carlos Rodríguez,8,2021,6724.54
159,Antonio Rivera,9,2022,16165.59
133,Raúl Torres,1,2022,37966.18
226,Ana Rodríguez,2,2021,44874.32
217,Laura Gómez,7,2023,40441.04
86,Juan Castro,5,2023,8074.43
204,Carlos Castro,3,2021,12268.06
389,Rosa Castro,9,2021,33837.16
159,Antonio Rivera,1,2023,27961.7
264,Elena Rivera,3,2021,39009.72
295,Carmen Pérez,3,2023,8349.36
314,Sofía García,8,2022,42529.13
121,Carmen García,1,2022,14430.39
183,Luis Pérez,3,2022,25078.23
378,Juan Díaz,3,2021,7141.27
8,Luis Silva,4,2022,29276.44
235,Marta Cruz,12,2023,32231.14
36,Raúl Gutierrez,3,2022,13025.86
164,Raúl Rivera,12,2023,12066.37
311,Lucía Gómez,5,2023,43271.07
184,Manuel Sánchez,8,2021,21707.63
379,Juan Silva,6,2022,39100.59
335,Elena García,7,2022,28205.7
7,Rosa González,11,2023,30736.25
173,Juan Gutierrez,7,2023,16976.17
331,Jorge Torres,8,2023,43987.09
1,José Mendoza,7,2021,30585.92
129,Miguel Sánchez,5,2022,14303.87
192,Raúl González,8,2021,47206.8
137,Francisco López,2,2022,17810.93
229,Ana Castro,11,2021,39613.09
51,Carmen Rivera,9,2023,13288.22
261,Elena López,8,2022,22394.94
19,Marta Flores,5,2021,28454.17
116,Antonio Díaz,11,2021,42555.05
58,Francisco García,7,2023,39431.33
360,Carlos Silva,5,2021,41998.07
141,Rosa Sánchez,9,2023,29733.24
298,Francisco Martínez,3,2023,46215.39
119,Luis Rodríguez,7,2023,36459.29
31,Pedro Pérez,1,2021,24913.12
46,Miguel González,6,2023,36072.32
118,Antonio García,7,2023,39922.51
295,Carmen Pérez,2,2022,16954.27
146,Lucía Gutierrez,2,2021,49930.4
12,Pedro Morales,7,2021,29313.03
202,Carmen González,7,2023,40246.15
302,Laura Rivera,3,2021,47167.81
288,Elena Rodríguez,10,2022,6443.86
242,Raúl López,10,2023,10697.16
81,Elena Mendoza,8,2023,41103.79
249,Manuel Cruz,8,2021,46139.07
387,Sofía Cruz,11,2022,32844.58
94,Francisco Cruz,6,2021,11885.04
151,Carmen Ortiz,7,2021,15310.67
73,Jorge Díaz,8,2022,7132.41
209,Pedro Silva,2,2022,37958.25
177,Ana Martínez,9,2021,28354.2
54,Juan Martínez,3,2023,28881.84
1,José Mendoza,6,2022,10716.66
16,Pedro López,9,2021,36713.08
283,Rosa Torres,4,2022,41185.84
65,María Gómez,4,2021,14094.56
186,Laura García,5,2023,45297.29
123,Miguel Cruz,4,2023,32910.91
132,Jorge Morales,11,2022,40025.46
235,Marta Cruz,4,2022,18443.64
100,Raúl Flores,1,2021,46066.78
302,Laura Rivera,3,2023,16736.83
276,Jorge Gutierrez,5,2023,28641.81
134,Sofía González,6,2023,29759.02
249,Manuel Cruz,1,2021,7255.46
373,Luis Martínez,6,2022,15618.41
180,Pedro Cruz,2,2023,7965.75
45,Luis Ortiz,11,2022,41156.41
239,Laura Sánchez,3,2021,31303.79
164,Raúl Rivera,6,2021,15982.11
320,Marta Martínez,7,2023,41450.04
223,María Mendoza,5,2023,12636.69
83,Pedro García,6,2022,44341.54
204,Carlos Castro,6,2022,9915.44
213,María García,4,2022,45237.61
383,Francisco Rodríguez,1,2023,14282.49
5,Raúl Silva,6,2022,8616.18
214,Carlos González,11,2022,23047.69
39,Manuel Gutierrez,12,2022,12123.39
148,Marta Ortiz,9,2022,26112.5
199,Manuel Mendoza,1,2023,16458.27
172,Rosa Silva,2,2022,10931.07
148,Marta Ortiz,2,2021,13509.31
334,Laura López,12,2022,36140.29
292,María Sánchez,11,2021,34405.85
359,Rosa Rivera,12,2021,39366.4
60,María Flores,10,2022,28463.97
116,Antonio Díaz,1,2023,21898.88
89,Pedro Flores,2,2021,28131.51
181,Juan Pérez,1,2023,44345.34
153,Elena Ramírez,3,2023,8869.92
190,Lucía Rodríguez,6,2023,8273.83
295,Carmen Pérez,12,2021,49506.94
177,Ana Martínez,6,2021,35525.43
259,Miguel Rodríguez,2,2022,27119.88
313,Laura Pérez,9,2022,19014.17
189,Jorge Gómez,8,2023,47677.73
351,Pedro Torres,3,2021,12469.07
204,Carlos Castro,8,2023,17863.69
151,Carmen Ortiz,3,2021,36167.9
249,Manuel Cruz,12,2021,5952.52
166,Antonio Mendoza,2,2021,41515.67
13,Marta González,1,2023,29418.36
182,Lucía Morales,3,2022,5911.48
350,José Ramírez,2,2022,36719.81
349,José Pérez,1,2023,15029.89
254,José Gutierrez,5,2022,19413.94
66,Marta Díaz,3,2023,11435.47
47,Manuel Ramírez,4,2021,10348.64
38,Laura Martínez,12,2022,45947.57
181,Juan Pérez,8,2022,12226.46
297,Luis Mendoza,2,2023,42700.15
400,Carlos López,12,2023,21260.0
9,Manuel Rodríguez,9,2022,22408.09
229,Ana Castro,8,2022,9193.01
253,Manuel Ortiz,8,2023,28370.84
347,Carlos Gómez,4,2022,48439.82
3,Manuel Gómez,10,2021,15570.83
375,Elena Díaz,4,2023,33132.12
201,Antonio Gutierrez,11,2021,44237.65
277,Francisco Torres,4,2021,8468.01
184,Manuel Sánchez,3,2021,22178.52
302,Laura Rivera,6,2021,7499.99
64,Jorge Cruz,2,2023,34943.38
53,Rosa García,1,2022,33988.71
227,Raúl Sánchez,1,2021,41884.67
199,Manuel Mendoza,8,2023,16181.29
66,Marta Díaz,11,2022,36087.45
383,Francisco Rodríguez,6,2023,44042.55
392,Lucía López,1,2021,5949.53
191,Juan Sánchez,5,2021,29780.7
74,Carmen Torres,12,2023,43411.63
1,José Mendoza,2,2022,17742.1
47,Manuel Ramírez,9,2022,34570.72
130,Ana Ortiz,9,2021,28709.48
283,Rosa Torres,12,2021,43116.4
310,Rosa Gutierrez,1,2021,29880.36
290,Rosa Díaz,11,2022,21380.54
80,Rosa López,4,2021,45047.34
155,Antonio Gómez,12,2022,19887.66
92,Miguel López,8,2022,10560.62
242,Raúl López,5,2023,47878.96
37,Ana Morales,12,2021,16365.93
75,Juan Flores,9,2021,22289.22
156,Miguel Pérez,2,2023,27595.93
303,Jorge García,11,2023,29344.17
88,Antonio Silva,2,2021,34702.77
118,Antonio García,3,2022,16431.09
321,Antonio Sánchez,7,2023,44230.25
38,Laura Martínez,5,2021,11606.5
321,Antonio Sánchez,6,2021,31949.84
174,Antonio Ortiz,8,2021,36268.43
1,José Mendoza,1,2021,38938.24
370,Ana Sánchez,3,2021,10305.34
153,Elena Ramírez,10,2022,9267.02
149,Manuel González,8,2023,21287.29
199,Manuel Mendoza,10,2021,5058.1
143,Carlos Ramírez,5,2022,16759.98
3,Manuel Gómez,11,2022,11975.98
218,Rosa Ramírez,9,2023,24112.64
180,Pedro Cruz,11,2023,30826.36
393,Francisco Gómez,1,2023,32225.38
216,Elena Sánchez,10,2023,30981.99
383,Francisco Rodríguez,12,2021,24731.89
255,Luis Flores,4,2021,45448.8
301,Elena González,3,2022,9729.73
160,Raúl Ortiz,1,2023,43963.52
13,Marta González,9,2021,42885.57
36,Raúl Gutierrez,10,2021,35456.86
185,Antonio Ramírez,7,2023,17189.05
338,Luis Cruz,8,2022,9352.43
40,Manuel Torres,5,2022,44478.02
268,María Torres,11,2022,16127.52
313,Laura Pérez,7,2021,14398.06
121,Carmen García,8,2021,15534.1
394,Sofía Ramírez,1,2022,10782.26
50,José Gómez,10,2021,48895.1
173,Juan Gutierrez,5,2023,38614.6
251,Lucía Cruz,10,2022,11438.84
328,Jorge Rodríguez,7,2021,26248.93
193,Rosa Martínez,6,2021,11256.84
173,Juan Gutierrez,10,2022,30464.65
154,Laura Mendoza,7,2021,49547.75
300,Elena Ortiz,3,2021,37795.62
302,Laura Rivera,11,2022,45740.05
90,Raúl Cruz,12,2022,15228.59
336,Carmen Sánchez,10,2022,26279.18
397,Sofía Castro,8,2023,26959.38
59,José Sánchez,2,2023,31743.44
157,Raúl Martínez,11,2023,7105.69
66,Marta Díaz,1,2021,25280.57
238,Ana García,3,2022,38157.15
47,Manuel Ramírez,11,2022,34910.57
46,Miguel González,12,2021,39924.29
213,María García,3,2023,10433.83
66,Marta Díaz,5,2022,44475.59
359,Rosa Rivera,6,2023,5834.12
212,María Pérez,2,2021,28437.43
214,Carlos González,11,2023,29509.71
54,Juan Martínez,4,2022,11903.7
79,José Castro,2,2023,28918.57
262,Marta Rodríguez,8,2023,48308.61
18,Ana Flores,2,2023,36216.17
322,Lucía Flores,10,2022,12723.95
264,Elena Rivera,8,2023,32590.93
195,Manuel Martínez,6,2021,29036.15
397,Sofía Castro,5,2021,25079.63
301,Elena González,4,2021,5451.2
308,Juan Ortiz,9,2023,35223.73
397,Sofía Castro,12,2021,40238.13
318,Pedro Martínez,9,2021,41069.23
177,Ana Martínez,2,2023,18082.55
76,Miguel Ramírez,5,2021,45948.14
221,Ana Díaz,12,2023,30705.27
86,Juan Castro,8,2023,23684.41
286,Lucía Torres,3,2023,6386.12
36,Raúl Gutierrez,10,2021,21126.02
359,Rosa Rivera,9,2022,42524.46
124,Carmen Díaz,6,2023,21713.59
20,Luis Rivera,6,2023,11638.49
303,Jorge García,10,2023,41628.78
378,Juan Díaz,6,2023,47689.68
267,Miguel Gómez,10,2022,22325.64
397,Sofía Castro,7,2023,30915.15
310,Rosa Gutierrez,11,2023,10745.41
358,Carmen Gómez,11,2022,16631.76
9,Manuel Rodríguez,1,2022,21869.56
135,José Díaz,6,2021,39719.22
62,Sofía Sánchez,9,2023,37491.96
367,Luis López,10,2023,23125.76
255,Luis Flores,6,2022,42113.58
332,Luis Sánchez,10,2023,36449.1
279,Luis Díaz,11,2022,12576.81
203,Lucía Ramírez,5,2022,31437.6
375,Elena Díaz,11,2022,39027.01
399,Sofía Morales,8,2021,5249.21
2,Jorge Sánchez,3,2022,13811.76
102,Laura Flores,5,2022,30685.51
368,Sofía Silva,8,2023,15543.48
185,Antonio Ramírez,1,2021,27661.54
60,María Flores,12,2022,46110.65
194,Antonio Rodríguez,10,2022,14008.59
63,Sofía Díaz,1,2021,36642.85
381,Antonio Cruz,4,2021,21479.48
334,Laura López,8,2023,30771.62
121,Carmen García,9,2021,20698.11
87,Marta López,5,2021,19256.0
219,Luis Ramírez,6,2022,27160.77
387,Sofía Cruz,7,2022,46394.23
162,Carmen Mendoza,4,2023,33475.87
92,Miguel López,1,2022,11298.46
49,Sofía Flores,12,2022,29289.82
164,Raúl Rivera,1,2023,22338.06
61,Marta Pérez,12,2022,48473.78
223,María Mendoza,5,2022,34375.57
104,Marta García,10,2021,13247.49
199,Manuel Mendoza,9,2023,25046.74
379,Juan Silva,8,2021,37247.11
177,Ana Martínez,2,2023,16825.29
157,Raúl Martínez,10,2021,35288.82
